source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
wikipathways	WP4925	Unfolded protein response	speciesSpecific	pw	0000379	endoplasmic reticulum stress  - the unfolded protein response pathway	manual	wikipathways
wikipathways	WP5022	None	speciesSpecific	pw	0000275	cell death pathway	manual	wikipathways
wikipathways	WP5022	None	speciesSpecific	pw	0001557	programmed cell death pathway	manual	wikipathways
wikipathways	WP5022	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP1784	None	speciesSpecific	pw	0000009	apoptotic cell death pathway	manual	wikipathways
wikipathways	WP1789	None	speciesSpecific	pw	0000238	insulin-like growth factor signaling pathway	manual	wikipathways
wikipathways	WP1823	None	speciesSpecific	pw	0000475	hemostasis pathway	manual	wikipathways
wikipathways	WP1874	None	speciesSpecific	pw	0000085	pathway pertinent to DNA replication and repair, cell cycle, maintenance of genomic integrity, RNA and protein biosynthesis	manual	wikipathways
wikipathways	WP1874	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP2678	None	speciesSpecific	pw	0000828	cytokine mediated signaling pathway	manual	wikipathways
wikipathways	WP2678	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2679	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2679	None	speciesSpecific	pw	0000818	signaling pathway pertinent to immunity	manual	wikipathways
wikipathways	WP2685	None	speciesSpecific	pw	0000412	gamma-aminobutyric acid metabolic pathway	manual	wikipathways
wikipathways	WP2690	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP2718	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2752	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2799	None	speciesSpecific	pw	0001756	peptide and protein metabolic pathway	manual	wikipathways
wikipathways	WP2799	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP3331	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3352	None	speciesSpecific	pw	0000814	Toll-like receptor signaling pathway	manual	wikipathways
wikipathways	WP3548	None	speciesSpecific	pw	0000011	amino acid metabolic pathway	manual	wikipathways
wikipathways	WP3553	None	speciesSpecific	pw	0001573	tRNA maturation pathway	manual	wikipathways
wikipathways	WP3578	None	speciesSpecific	pw	0000181	pathway pertinent to protein folding, sorting, modification, translocation and degradation	manual	wikipathways
wikipathways	WP3684	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3807	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3813	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3816	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3816	None	speciesSpecific	pw	0000100	transcription pathway	manual	wikipathways
wikipathways	WP4427	None	speciesSpecific	pw	0000227	G protein mediated signaling pathway via Galphas family	manual	wikipathways
wikipathways	WP4429	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP4451	None	speciesSpecific	pw	0000416	sumoylation pathway	manual	wikipathways
wikipathways	WP4460	None	speciesSpecific	pw	0000023	immune response pathway	manual	wikipathways
wikipathways	WP5000	None	speciesSpecific	pw	0001145	phagocytosis pathway	manual	wikipathways
wikipathways	WP5004	None	speciesSpecific	pw	0000073	lysine degradation pathway	manual	wikipathways
wikipathways	WP5011	None	speciesSpecific	pw	0001251	regulatory pathway pertinent to the brain	manual	wikipathways
wikipathways	WP1795	None	speciesSpecific	pw	0000454	cholesterol biosynthetic pathway	manual	wikipathways
wikipathways	WP1871	None	speciesSpecific	pw	0000059	signaling pathway pertinent to the brain and nervous system	manual	wikipathways
wikipathways	WP1871	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP1925	None	speciesSpecific	pw	0000089	S phase pathway	manual	wikipathways
wikipathways	WP1925	None	speciesSpecific	pw	0000098	DNA replication pathway	manual	wikipathways
wikipathways	WP1935	None	speciesSpecific	pw	0000575	sugar transport pathway	manual	wikipathways
wikipathways	WP1935	None	speciesSpecific	pw	0000593	metal ion transport pathway	manual	wikipathways
wikipathways	WP2702	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP2738	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP2770	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP2788	None	speciesSpecific	pw	0000197	sphingolipid metabolic pathway	manual	wikipathways
wikipathways	WP3310	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3310	None	speciesSpecific	pw	0000101	translation pathway	manual	wikipathways
wikipathways	WP3360	None	speciesSpecific	pw	0001434	toxin and toxicant response pathway	manual	wikipathways
wikipathways	WP3397	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3404	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3404	None	speciesSpecific	pw	0000378	oxidative stress response pathway	manual	wikipathways
wikipathways	WP3549	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3550	None	speciesSpecific	pw	0000203	non-homologous end joining pathway of double-strand break repair	manual	wikipathways
wikipathways	WP3550	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3794	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP3798	None	speciesSpecific	pw	0000718	p53 signaling pathway	manual	wikipathways
wikipathways	WP4413	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP4420	None	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP4461	None	speciesSpecific	pw	0000098	DNA replication pathway	manual	wikipathways
wikipathways	WP5007	None	speciesSpecific	pw	0000103	transport pathway	manual	wikipathways
wikipathways	WP5007	None	speciesSpecific	pw	0000845	glutamate signaling pathway via NMDA receptor	manual	wikipathways
wikipathways	WP531	DNA Mismatch Repair	speciesSpecific	pw	0000662	mismatch repair pathway	manual	wikipathways
wikipathways	WP531	DNA Mismatch Repair	speciesSpecific	pw	0000099	DNA repair pathway	manual	wikipathways
wikipathways	WP1797	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP1831	None	speciesSpecific	pw	0000033	energy metabolic pathway	manual	wikipathways
wikipathways	WP1868	None	speciesSpecific	pw	0000059	signaling pathway pertinent to the brain and nervous system	manual	wikipathways
wikipathways	WP1868	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2717	None	speciesSpecific	pw	0001756	peptide and protein metabolic pathway	manual	wikipathways
wikipathways	WP2717	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP2781	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3312	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3337	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3345	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3379	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3472	None	speciesSpecific	pw	0000269	protein folding pathway	manual	wikipathways
wikipathways	WP3472	None	speciesSpecific	pw	0000100	transcription pathway	manual	wikipathways
wikipathways	WP3570	None	speciesSpecific	pw	0000099	DNA repair pathway	manual	wikipathways
wikipathways	WP4426	None	speciesSpecific	pw	0000230	G protein mediated signaling pathway via Galpha12/Galpha13 family	manual	wikipathways
wikipathways	WP4428	None	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP4430	None	speciesSpecific	pw	0000103	transport pathway	manual	wikipathways
wikipathways	WP471	Beta Oxidation of Unsaturated Fatty Acids	speciesSpecific	pw	0000738	fatty acid beta degradation pathway	manual	wikipathways
wikipathways	WP4986	None	speciesSpecific	pw	0000181	pathway pertinent to protein folding, sorting, modification, translocation and degradation	manual	wikipathways
wikipathways	WP4466	Oxidative Stress and Redox Pathway	speciesSpecific	pw	0002623	glutathione antioxidant pathway	manual	wikipathways
wikipathways	WP4466	Oxidative Stress and Redox Pathway	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP4466	Oxidative Stress and Redox Pathway	speciesSpecific	pw	0000134	glutathione metabolic pathway	manual	wikipathways
wikipathways	WP4466	Oxidative Stress and Redox Pathway	speciesSpecific	pw	0001277	glutathione biosynthetic pathway	manual	wikipathways
wikipathways	WP157	Glycolysis and Gluconeogenesis	speciesSpecific	pw	0000025	glycolysis/gluconeogenesis pathway	manual	wikipathways
wikipathways	WP4707	aspirin and miRNAs	speciesSpecific	pw	0001613	acetylsalicylic acid drug pathway	manual	wikipathways
wikipathways	WP4806	EGFR Tyrosine Kinase Inhibitor Resistance	speciesSpecific	pw	0000298	altered growth factor signaling pathway	manual	wikipathways
wikipathways	WP4806	EGFR Tyrosine Kinase Inhibitor Resistance	speciesSpecific	pw	0001195	tyrosine-specific protein kinase mediated signaling pathway	manual	wikipathways
wikipathways	WP4806	EGFR Tyrosine Kinase Inhibitor Resistance	speciesSpecific	pw	0001537	altered tyrosine-specific protein kinase mediated signaling pathway	manual	wikipathways
wikipathways	WP4874	CAMKK2  Pathway	speciesSpecific	pw	0001140	calcium/calcium-mediated signaling pathway	manual	wikipathways
wikipathways	WP4932	7q11.23 copy number variation syndrome	speciesSpecific	pw	0000013	disease pathway	manual	wikipathways
wikipathways	WP4961	STING pathway in Kawasaki-like disease and COVID-19	speciesSpecific	pw	0000925	pattern recognition receptor mediated signaling pathway	manual	wikipathways
wikipathways	WP51	Regulation of Actin Cytoskeleton	speciesSpecific	pw	0000648	cell adhesion signaling pathway	manual	wikipathways
wikipathways	WP51	Regulation of Actin Cytoskeleton	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP4157	None	speciesSpecific	pw	0001229	xenobiotic metabolic pathway	manual	wikipathways
wikipathways	WP4157	None	speciesSpecific	pw	0000412	gamma-aminobutyric acid metabolic pathway	manual	wikipathways
wikipathways	WP4157	None	speciesSpecific	pw	0000407	neurotransmitter metabolic pathway	manual	wikipathways
wikipathways	WP4313	Ferroptosis	speciesSpecific	pw	0000275	cell death pathway	manual	wikipathways
wikipathways	WP4313	Ferroptosis	speciesSpecific	pw	0001137	unsaturated fatty acid biosynthetic pathway	manual	wikipathways
wikipathways	WP4313	Ferroptosis	speciesSpecific	pw	0001669	mitochondrial disease pathway	manual	wikipathways
wikipathways	WP4313	Ferroptosis	speciesSpecific	pw	0002626	ferroptosis pathway	manual	wikipathways
wikipathways	WP710	DNA Damage Response (only ATM dependent)	speciesSpecific	pw	0000718	p53 signaling pathway	manual	wikipathways
wikipathways	WP710	DNA Damage Response (only ATM dependent)	speciesSpecific	pw	0000303	p53-dependent G1/S DNA damage checkpoint pathway	manual	wikipathways
wikipathways	WP4804	Cholesterol Biosynthesis with Skeletal Dysplasias	speciesSpecific	pw	0000454	cholesterol biosynthetic pathway	manual	wikipathways
wikipathways	WP4804	Cholesterol Biosynthesis with Skeletal Dysplasias	speciesSpecific	pw	0000013	disease pathway	manual	wikipathways
wikipathways	WP4936	None	speciesSpecific	pw	0001028	infectious disease pathway	manual	wikipathways
wikipathways	WP4936	None	speciesSpecific	pw	0001562	altered autophagy pathway	manual	wikipathways
wikipathways	WP2491	Diclofenac Metabolic Pathway	speciesSpecific	pw	0000375	phase I biotransformation pathway via cytochrome P450	manual	wikipathways
wikipathways	WP2491	Diclofenac Metabolic Pathway	speciesSpecific	pw	0001229	xenobiotic metabolic pathway	manual	wikipathways
wikipathways	WP4965	Deregulation of the Renin Angiotensin system by Sars-CoV infection	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP4965	Deregulation of the Renin Angiotensin system by Sars-CoV infection	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP1843	None	speciesSpecific	pw	0000648	cell adhesion signaling pathway	manual	wikipathways
wikipathways	WP2672	None	speciesSpecific	pw	0001028	infectious disease pathway	manual	wikipathways
wikipathways	WP2672	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3384	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3561	None	speciesSpecific	pw	0001573	tRNA maturation pathway	manual	wikipathways
wikipathways	WP3838	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP3838	None	speciesSpecific	pw	0000100	transcription pathway	manual	wikipathways
wikipathways	WP4424	None	speciesSpecific	pw	0000229	G protein mediated signaling pathway via Galphaq family	manual	wikipathways
wikipathways	WP4975	None	speciesSpecific	pw	0000085	pathway pertinent to DNA replication and repair, cell cycle, maintenance of genomic integrity, RNA and protein biosynthesis	manual	wikipathways
wikipathways	WP4977	None	speciesSpecific	pw	0000507	estrogen signaling pathway	manual	wikipathways
wikipathways	WP4979	None	speciesSpecific	pw	0000028	alanine, aspartate and glutamate metabolic pathway	manual	wikipathways
wikipathways	WP4979	None	speciesSpecific	pw	0001083	asparagine metabolic pathway	manual	wikipathways
wikipathways	WP1775	None	speciesSpecific	pw	0000094	cell cycle checkpoint pathway	manual	wikipathways
wikipathways	WP1841	None	speciesSpecific	pw	0000009	apoptotic cell death pathway	manual	wikipathways
wikipathways	WP1861	None	speciesSpecific	pw	0000100	transcription pathway	manual	wikipathways
wikipathways	WP1918	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2650	None	speciesSpecific	pw	0000460	arachidonic acid metabolic pathway	manual	wikipathways
wikipathways	WP2664	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2669	None	speciesSpecific	pw	0001348	ion transport pathway	manual	wikipathways
wikipathways	WP2669	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP2710	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP2714	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2721	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2724	None	speciesSpecific	pw	0000010	lipid metabolic pathway	manual	wikipathways
wikipathways	WP2736	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP2740	None	speciesSpecific	pw	0000354	glycerophospholipid metabolic pathway	manual	wikipathways
wikipathways	WP2801	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3556	None	speciesSpecific	pw	0000011	amino acid metabolic pathway	manual	wikipathways
wikipathways	WP3790	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP3822	None	speciesSpecific	pw	0001016	vitamin K metabolic pathway	manual	wikipathways
wikipathways	WP3822	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP3824	None	speciesSpecific	pw	0000416	sumoylation pathway	manual	wikipathways
wikipathways	WP4418	None	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP4437	None	speciesSpecific	pw	0001193	kinase mediated signaling pathway	manual	wikipathways
wikipathways	WP4442	None	speciesSpecific	pw	0000535	protein transport pathway	manual	wikipathways
wikipathways	WP4449	None	speciesSpecific	pw	0000416	sumoylation pathway	manual	wikipathways
wikipathways	WP4454	None	speciesSpecific	pw	0000841	acetylcholine signaling pathway	manual	wikipathways
wikipathways	WP4883	SARS-CoV-2 and Angiotensin-converting enzyme 2 receptor: molecular mechanisms	speciesSpecific	pw	0000245	angiotensin signaling pathway	manual	wikipathways
wikipathways	WP4974	None	speciesSpecific	pw	0001193	kinase mediated signaling pathway	manual	wikipathways
wikipathways	WP4978	None	speciesSpecific	pw	0000237	stress response pathway	manual	wikipathways
wikipathways	WP4981	None	speciesSpecific	pw	0000052	tyrosine metabolic pathway	manual	wikipathways
wikipathways	WP4981	None	speciesSpecific	pw	0000053	phenylalanine metabolic pathway	manual	wikipathways
wikipathways	WP5008	None	speciesSpecific	pw	0000717	forkhead class O signaling pathway	manual	wikipathways
wikipathways	WP5010	None	speciesSpecific	pw	0000416	sumoylation pathway	manual	wikipathways
wikipathways	WP1788	None	speciesSpecific	pw	0000039	bile acid biosynthetic pathway	manual	wikipathways
wikipathways	WP1793	None	speciesSpecific	pw	0000648	cell adhesion signaling pathway	manual	wikipathways
wikipathways	WP1867	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP2657	None	speciesSpecific	pw	0000562	growth hormone signaling pathway	manual	wikipathways
wikipathways	WP2659	None	speciesSpecific	pw	0000085	pathway pertinent to DNA replication and repair, cell cycle, maintenance of genomic integrity, RNA and protein biosynthesis	manual	wikipathways
wikipathways	WP2665	None	speciesSpecific	pw	0001028	infectious disease pathway	manual	wikipathways
wikipathways	WP2665	None	speciesSpecific	pw	0000013	disease pathway	manual	wikipathways
wikipathways	WP2715	None	speciesSpecific	pw	0001334	non-coding RNA pathway	manual	wikipathways
wikipathways	WP2744	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP2749	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP3315	None	speciesSpecific	pw	0001756	peptide and protein metabolic pathway	manual	wikipathways
wikipathways	WP3315	None	speciesSpecific	pw	0000002	classic metabolic pathway	manual	wikipathways
wikipathways	WP3316	None	speciesSpecific	pw	0000122	Hedgehog signaling pathway	manual	wikipathways
wikipathways	WP3354	None	speciesSpecific	pw	0000024	inflammatory response pathway	manual	wikipathways
wikipathways	WP3380	None	speciesSpecific	pw	0000233	tumor necrosis factor mediated signaling pathway	manual	wikipathways
wikipathways	WP3380	None	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP3399	None	speciesSpecific	pw	0000129	base excision repair pathway	manual	wikipathways
wikipathways	WP3486	None	speciesSpecific	pw	0001472	metabolic disease pathway	manual	wikipathways
wikipathways	WP3552	None	speciesSpecific	pw	0001573	tRNA maturation pathway	manual	wikipathways
wikipathways	WP3565	None	speciesSpecific	pw	0001360	DNA damage response pathway	manual	wikipathways
wikipathways	WP4414	None	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP4446	None	speciesSpecific	pw	0000085	pathway pertinent to DNA replication and repair, cell cycle, maintenance of genomic integrity, RNA and protein biosynthesis	manual	wikipathways
wikipathways	WP4446	None	speciesSpecific	pw	0000416	sumoylation pathway	manual	wikipathways
wikipathways	WP4450	None	speciesSpecific	pw	0000416	sumoylation pathway	manual	wikipathways
wikipathways	WP4996	None	speciesSpecific	pw	0002292	carnitine biosynthetic pathway	manual	wikipathways
wikipathways	WP5009	None	speciesSpecific	pw	0001257	amino acid degradation pathway	manual	wikipathways
wikipathways	WP159	UDP-N-Acetylgalactosamine Biosynthesis	speciesSpecific	pw	0000559	hexosamine biosynthetic pathway	manual	wikipathways
wikipathways	WP510	MAPK Signaling Pathway	speciesSpecific	pw	0000007	mitogen activated protein kinase signaling pathway	manual	wikipathways
wikipathways	WP70	Trehalose Degradation, Low Osmolarity	speciesSpecific	pw	0001300	trehalose degradation pathway	manual	wikipathways
wikipathways	WP769	MAPK Signaling Pathway	speciesSpecific	pw	0000007	mitogen activated protein kinase signaling pathway	manual	wikipathways
wikipathways	WP3998	Prader-Willi and Angelman Syndrome	speciesSpecific	pw	0000013	disease pathway	manual	wikipathways
wikipathways	WP4846	SARS-CoV-2 and COVID-19 Pathway	speciesSpecific	pw	0000013	disease pathway	manual	wikipathways
wikipathways	WP4905	1q21.1 copy number variation syndrome	speciesSpecific	pw	0001476	congenital disease pathway	manual	wikipathways
wikipathways	WP4905	1q21.1 copy number variation syndrome	speciesSpecific	pw	0001589	inborn error of metabolism pathway	manual	wikipathways
wikipathways	WP1530	miRNA Regulation of DNA Damage Response	speciesSpecific	pw	0000808	microRNA pathway	manual	wikipathways
wikipathways	WP1530	miRNA Regulation of DNA Damage Response	speciesSpecific	pw	0000099	DNA repair pathway	manual	wikipathways
wikipathways	WP3287	Overview of nanoparticle effects	speciesSpecific	pw	0001435	nanomaterial response pathway	manual	wikipathways
wikipathways	WP1000	Arachidonate Epoxygenase / Epoxide Hydrolase	speciesSpecific	pw	0000147	metabolic pathway of secondary metabolites	manual	wikipathways
wikipathways	WP1000	Arachidonate Epoxygenase / Epoxide Hydrolase	speciesSpecific	pw	0000460	arachidonic acid metabolic pathway	manual	wikipathways
wikipathways	WP1006	Metapathway biotransformation	speciesSpecific	pw	0000124	cellular detoxification pathway	manual	wikipathways
wikipathways	WP1006	Metapathway biotransformation	speciesSpecific	pw	0000857	phase I biotransformation pathway	manual	wikipathways
wikipathways	WP1007	Osteoclast Signaling	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP1007	Osteoclast Signaling	speciesSpecific	pw	0000650	signaling pathway pertinent to development	manual	wikipathways
wikipathways	WP1008	Amino acid conjugation of benzoic acid	speciesSpecific	pw	0000011	amino acid metabolic pathway	manual	wikipathways
wikipathways	WP1011	TCR Signaling Pathway	speciesSpecific	pw	0000821	T cell receptor signaling pathway	manual	wikipathways
wikipathways	WP1014	Androgen receptor signaling pathway	speciesSpecific	pw	0000564	androgen signaling pathway	manual	wikipathways
wikipathways	WP1015	Synthesis and Degradation of Ketone Bodies	speciesSpecific	pw	0000776	ketone bodies biosynthetic pathway	manual	wikipathways
wikipathways	WP1015	Synthesis and Degradation of Ketone Bodies	speciesSpecific	pw	0000777	ketone bodies degradation pathway	manual	wikipathways
wikipathways	WP1015	Synthesis and Degradation of Ketone Bodies	speciesSpecific	pw	0000069	ketone bodies metabolic pathway	manual	wikipathways
wikipathways	WP1016	Wnt Signaling Pathway	speciesSpecific	pw	0000008	Wnt signaling pathway	manual	wikipathways
wikipathways	WP1017	Type II interferon signaling (IFNG)	speciesSpecific	pw	0000209	Jak-Stat signaling pathway	manual	wikipathways
wikipathways	WP1017	Type II interferon signaling (IFNG)	speciesSpecific	pw	0000896	type II interferon signaling pathway	manual	wikipathways
wikipathways	WP1018	Apoptosis	speciesSpecific	pw	0000004	regulatory pathway	manual	wikipathways
wikipathways	WP1019	FAS pathway and Stress induction of HSP regulation	speciesSpecific	pw	0000237	stress response pathway	manual	wikipathways
wikipathways	WP1019	FAS pathway and Stress induction of HSP regulation	speciesSpecific	pw	0000681	FasL mediated signaling pathway	manual	wikipathways
wikipathways	WP1021	Phase I biotransformations, non P450	speciesSpecific	pw	0000376	cytochrome P450-independent phase I biotransformation pathway	manual	wikipathways
wikipathways	WP1023	mRNA Processing	speciesSpecific	pw	0000100	transcription pathway	manual	wikipathways
wikipathways	WP1023	mRNA Processing	speciesSpecific	pw	0001073	spliceosome pathway	manual	wikipathways
wikipathways	WP1024	Steroid Biosynthesis	speciesSpecific	pw	0000040	steroid hormone biosynthetic pathway	manual	wikipathways
wikipathways	WP1030	Selenium Metabolism and Selenoproteins	speciesSpecific	pw	0000133	selenoamino acid metabolic pathway	manual	wikipathways
wikipathways	WP1031	IL-3 Signaling Pathway	speciesSpecific	pw	0000512	Interleukin mediated signaling pathway	manual	wikipathways
wikipathways	WP1031	IL-3 Signaling Pathway	speciesSpecific	pw	0000968	interleukin-3 signaling pathway	manual	wikipathways
wikipathways	WP1032	NLR Proteins	speciesSpecific	pw	0000817	NOD-like receptor signaling pathway	manual	wikipathways
wikipathways	WP1040	Inflammatory Response Pathway	speciesSpecific	pw	0000024	inflammatory response pathway	manual	wikipathways
wikipathways	WP1042	Nucleotide GPCRs	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP1043	Calcium Regulation in the Cardiac Cell	speciesSpecific	pw	0001140	calcium/calcium-mediated signaling pathway	manual	wikipathways
wikipathways	WP1044	ErbB Signaling Pathway	speciesSpecific	pw	0000170	epidermal growth factor/neuregulin signaling pathway	manual	wikipathways
wikipathways	WP1045	TGF beta Signaling Pathway	speciesSpecific	pw	0000329	transforming growth factor-beta superfamily mediated signaling pathway	manual	wikipathways
wikipathways	WP1046	Signaling of Hepatocyte Growth Factor Receptor	speciesSpecific	pw	0000105	Rho/Rac/Cdc42 mediated signaling pathway	manual	wikipathways
wikipathways	WP1046	Signaling of Hepatocyte Growth Factor Receptor	speciesSpecific	pw	0000578	scatter factor/hepatocyte growth factor signaling pathway	manual	wikipathways
wikipathways	WP1048	TGF Beta Signaling Pathway	speciesSpecific	pw	0000329	transforming growth factor-beta superfamily mediated signaling pathway	manual	wikipathways
wikipathways	WP1049	G Protein Signaling Pathways	speciesSpecific	pw	0000227	G protein mediated signaling pathway via Galphas family	manual	wikipathways
wikipathways	WP1049	G Protein Signaling Pathways	speciesSpecific	pw	0000228	G protein mediated signaling pathway via Galphai family	manual	wikipathways
wikipathways	WP1049	G Protein Signaling Pathways	speciesSpecific	pw	0000229	G protein mediated signaling pathway via Galphaq family	manual	wikipathways
wikipathways	WP1049	G Protein Signaling Pathways	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP1049	G Protein Signaling Pathways	speciesSpecific	pw	0000230	G protein mediated signaling pathway via Galpha12/Galpha13 family	manual	wikipathways
wikipathways	WP1052	ID signaling pathway	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP1052	ID signaling pathway	speciesSpecific	pw	0001372	Inhibitor of DNA binding signaling pathway	manual	wikipathways
wikipathways	WP1053	Estrogen metabolism	speciesSpecific	pw	0000780	C18-steroid hormone biosynthetic pathway	manual	wikipathways
wikipathways	WP1054	Polyol Pathway	speciesSpecific	pw	0000300	kidney disease pathway	manual	wikipathways
wikipathways	WP1054	Polyol Pathway	speciesSpecific	pw	0000556	glucose oxidation pathway	manual	wikipathways
wikipathways	WP1054	Polyol Pathway	speciesSpecific	pw	0000555	glucose utilization pathway	manual	wikipathways
wikipathways	WP1055	IL-4 Signaling Pathway	speciesSpecific	pw	0000512	Interleukin mediated signaling pathway	manual	wikipathways
wikipathways	WP1055	IL-4 Signaling Pathway	speciesSpecific	pw	0000912	interleukin-4 signaling pathway	manual	wikipathways
wikipathways	WP1056	Complement and Coagulation Cascades	speciesSpecific	pw	0000502	complement system pathway	manual	wikipathways
wikipathways	WP1060	Matrix Metalloproteinases	speciesSpecific	pw	0000325	protein degradation pathway	manual	wikipathways
wikipathways	WP1060	Matrix Metalloproteinases	speciesSpecific	pw	0000646	cell-extracellular matrix signaling pathway	manual	wikipathways
wikipathways	WP1064	Notch Signaling Pathway	speciesSpecific	pw	0000204	Notch signaling pathway	manual	wikipathways
wikipathways	WP1068	Nuclear Receptors	speciesSpecific	pw	0000716	transcription factor mediated signaling pathway	manual	wikipathways
wikipathways	WP1072	GPCRs, Class A Rhodopsin-like	speciesSpecific	pw	0000125	G protein mediated signaling pathway	manual	wikipathways
wikipathways	WP1074	Osteoblast Signaling	speciesSpecific	pw	0000003	signaling pathway	manual	wikipathways
wikipathways	WP1074	Osteoblast Signaling	speciesSpecific	pw	0000650	signaling pathway pertinent to development	manual	wikipathways
wikipathways	WP1075	Folate Metabolism	speciesSpecific	pw	0000140	folate metabolic pathway	manual	wikipathways
wikipathways	WP1078	G1 to S cell cycle control	speciesSpecific	pw	0000094	cell cycle checkpoint pathway	manual	wikipathways
wikipathways	WP1078	G1 to S cell cycle control	speciesSpecific	pw	0000095	G1/S DNA damage checkpoint pathway	manual	wikipathways
