source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
wikipathways	WP4787	Osteoblast differentiation	speciesSpecific	go	GO:0001649	osteoblast differentiation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2863	Krebs cycle	speciesSpecific	go	GO:0006099	tricarboxylic acid cycle	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3184	Angiogenesis	speciesSpecific	go	GO:0001525	angiogenesis	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP282	Pentose Phosphate Pathway	speciesSpecific	go	GO:0006098	pentose-phosphate shunt	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP295	Electron Transport Chain	speciesSpecific	go	GO:0022900	electron transport chain	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2622	Starch Metabolism	speciesSpecific	go	GO:0005982	starch metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP269	Heme Biosynthesis	speciesSpecific	go	GO:0006783	heme biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP270	Tryptophan metabolism	speciesSpecific	go	GO:0006568	tryptophan metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP275	Arginine Biosynthesis	speciesSpecific	go	GO:0006526	arginine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP281	Proteasome Degradation	speciesSpecific	go	GO:1903009	proteasome complex disassembly	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2826	Cocaine metabolism	speciesSpecific	go	GO:0050783	cocaine metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP266	Triglyceride Biosynthesis	speciesSpecific	go	GO:0019432	triglyceride biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP264	Acetylcholine Synthesis	speciesSpecific	go	GO:0008292	acetylcholine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2623	Sucrose Metabolism	speciesSpecific	go	GO:0005985	sucrose metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP224	Aerobic Glycerol Catabolism	speciesSpecific	go	GO:0019564	aerobic glycerol catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2849	Hematopoietic Stem Cell Differentiation	speciesSpecific	go	GO:0060218	hematopoietic stem cell differentiation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2872	White fat cell differentiation	speciesSpecific	go	GO:0050872	white fat cell differentiation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP29	Notch Signaling Pathway	speciesSpecific	go	GO:0007219	Notch signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP301	Tryptophan Degradation	speciesSpecific	go	GO:0006569	tryptophan catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP302	Proteasome Degradation	speciesSpecific	go	GO:1903009	proteasome complex disassembly	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP305	Glucocorticoid Metabolism	speciesSpecific	go	GO:0008211	glucocorticoid metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP291	Sex determination	speciesSpecific	go	GO:0007530	sex determination	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2912	Vascular smooth muscle contraction	speciesSpecific	go	GO:0014829	vascular smooth muscle contraction	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP290	Polyamine Biosynthesis	speciesSpecific	go	GO:0006596	polyamine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP2851	Ethylene signaling pathway	speciesSpecific	go	GO:0009873	ethylene-activated signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP280	Carbon monoxide dehydrogenase pathway	speciesSpecific	go	GO:0019415	acetate biosynthetic process from carbon monoxide	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3256	TOR Signaling	speciesSpecific	go	GO:0031929	TOR signaling	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP306	Focal Adhesion	speciesSpecific	go	GO:0005925	focal adhesion	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP310	mRNA processing	speciesSpecific	go	GO:0006397	mRNA processing	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3118	Monoamine Transport	speciesSpecific	go	GO:0015844	monoamine transport	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3119	DNA Damage Response	speciesSpecific	go	GO:0006974	cellular response to DNA damage stimulus	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP312	Pentose Phosphate Pathway	speciesSpecific	go	GO:0006098	pentose-phosphate shunt	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3132	Regulation of toll-like receptor signaling pathway	speciesSpecific	go	GO:0034121	regulation of toll-like receptor signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3134	Mitochondrial Gene Expression	speciesSpecific	go	GO:0140053	mitochondrial gene expression	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3142	Glycine Metabolism	speciesSpecific	go	GO:0006544	glycine metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3155	Dopamine metabolism	speciesSpecific	go	GO:0042417	dopamine metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3162	Vitamin D Metabolism	speciesSpecific	go	GO:0042359	vitamin D metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3168	Biogenic Amine Synthesis	speciesSpecific	go	GO:0042401	cellular biogenic amine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3203	Glial Cell Differentiation	speciesSpecific	go	GO:0010001	glial cell differentiation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3185	Nicotine Metabolism	speciesSpecific	go	GO:0018933	nicotine metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP316	Striated Muscle Contraction	speciesSpecific	go	GO:0006941	striated muscle contraction	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3193	Vitamin B12 Metabolism	speciesSpecific	go	GO:0009235	cobalamin metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3194	SREBP signalling	speciesSpecific	go	GO:0032933	SREBP signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP987	Adipogenesis	speciesSpecific	mesh	D050156	Adipogenesis	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP994	Oxidative phosphorylation	speciesSpecific	go	GO:0006119	oxidative phosphorylation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP987	Adipogenesis	speciesSpecific	go	GO:0060612	adipose tissue development	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP987	Adipogenesis	speciesSpecific	go	GO:0045444	fat cell differentiation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP983	DNA Replication	speciesSpecific	go	GO:0006260	DNA replication	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP977	Complement Activation, Classical Pathway	speciesSpecific	go	GO:0006958	complement activation, classical pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3197	Focal Adhesion	speciesSpecific	go	GO:0005925	focal adhesion	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3211	Nucleotide Metabolism	speciesSpecific	go	GO:0009117	nucleotide metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP323	Biogenic Amine Synthesis	speciesSpecific	go	GO:0042401	cellular biogenic amine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3232	Sphingolipid Metabolism	speciesSpecific	go	GO:0006665	sphingolipid metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3247	Aflatoxin B1 metabolism	speciesSpecific	go	GO:0046222	aflatoxin metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3248	Tryptophan metabolism	speciesSpecific	go	GO:0006568	tryptophan metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP328	Allantoin Degradation	speciesSpecific	go	GO:0000256	allantoin catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3280	Heart Development	speciesSpecific	go	GO:0007507	heart development	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP331	Threonine Biosynthesis	speciesSpecific	go	GO:0009088	threonine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP336	Fatty Acid Biosynthesis	speciesSpecific	go	GO:0006633	fatty acid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP341	Nodal Signaling Pathway	speciesSpecific	go	GO:0038092	nodal signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP345	Glycine Degradation	speciesSpecific	go	GO:0006546	glycine catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP367	Programmed Cell Death	speciesSpecific	go	GO:0012501	programmed cell death	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP347	TCA Cycle	speciesSpecific	go	GO:0006099	tricarboxylic acid cycle	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP354	Leucine Degradation	speciesSpecific	go	GO:0006552	leucine catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP357	Fatty Acid Biosynthesis	speciesSpecific	go	GO:0006633	fatty acid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP360	Acetylcholine Synthesis	speciesSpecific	go	GO:0008292	acetylcholine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP369	Pentose Phosphate Pathway	speciesSpecific	go	GO:0006098	pentose-phosphate shunt	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP370	Sphingolipid Metabolism	speciesSpecific	go	GO:0006665	sphingolipid metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP376	Renin - Angiotensin System	speciesSpecific	mesh	D012084	Renin-Angiotensin System	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP38	Fatty Acid Biosynthesis	speciesSpecific	go	GO:0006633	fatty acid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3891	Benzene metabolism	speciesSpecific	go	GO:0018910	benzene metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP390	Serine-isocitrate lyase pathway	speciesSpecific	go	GO:0019496	serine-isocitrate lyase pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP3942	PPAR signaling pathway	speciesSpecific	go	GO:0035357	peroxisome proliferator activated receptor signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP398	Trehalose Anabolism	speciesSpecific	go	GO:0005992	trehalose biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4020	PPAR Signaling Pathway	speciesSpecific	go	GO:0035357	peroxisome proliferator activated receptor signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4022	Pyrimidine metabolism	speciesSpecific	go	GO:0006206	pyrimidine nucleobase metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP403	Wnt Signaling Pathway	speciesSpecific	go	GO:0016055	Wnt signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP404	Nucleotide Metabolism	speciesSpecific	go	GO:0009117	nucleotide metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP408	Oxidative Stress	speciesSpecific	mesh	D018384	Oxidative Stress	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP411	mRNA Processing	speciesSpecific	go	GO:0006397	mRNA processing	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP412	Oxidative Stress	speciesSpecific	mesh	D018384	Oxidative Stress	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4149	White fat cell differentiation	speciesSpecific	go	GO:0050872	white fat cell differentiation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP421	Pentose Phosphate Pathway	speciesSpecific	go	GO:0006098	pentose-phosphate shunt	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP422	MAPK Cascade	speciesSpecific	go	GO:0000165	MAPK cascade	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4249	Hedgehog Signaling Pathway	speciesSpecific	go	GO:0007224	smoothened signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4313	Ferroptosis	speciesSpecific	mesh	D000079403	Ferroptosis	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4313	Ferroptosis	speciesSpecific	go	GO:0097707	ferroptosis	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP432	Asparagine degradation	speciesSpecific	go	GO:0006530	asparagine catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4321	Thermogenesis	speciesSpecific	mesh	D022722	Thermogenesis	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP434	TCA Cycle	speciesSpecific	go	GO:0006099	tricarboxylic acid cycle	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP435	One Carbon Metabolism	speciesSpecific	go	GO:0006730	one-carbon metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP436	Glycogen Metabolism	speciesSpecific	go	GO:0005977	glycogen metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP446	MAPK Cascade	speciesSpecific	go	GO:0000165	MAPK cascade	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4506	Tyrosine Metabolism	speciesSpecific	go	GO:0006570	tyrosine metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP451	DNA Replication	speciesSpecific	go	GO:0006260	DNA replication	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP46	Methionine Degradation	speciesSpecific	go	GO:0009087	methionine catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP461	Cholesterol Biosynthesis	speciesSpecific	go	GO:0006695	cholesterol biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP463	Purine Fermentation	speciesSpecific	go	GO:0019653	anaerobic purine nucleobase catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP465	Tryptophan metabolism	speciesSpecific	go	GO:0006568	tryptophan metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP466	DNA Replication	speciesSpecific	go	GO:0006260	DNA replication	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP467	mRNA processing	speciesSpecific	go	GO:0006397	mRNA processing	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP469	Glutathione metabolism	speciesSpecific	go	GO:0006749	glutathione metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP470	Proteasome Degradation	speciesSpecific	go	GO:1903009	proteasome complex disassembly	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP474	Endochondral Ossification	speciesSpecific	go	GO:0001958	endochondral ossification	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP476	Acetylcholine Synthesis	speciesSpecific	go	GO:0008292	acetylcholine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP478	Glycogen Catabolism	speciesSpecific	go	GO:0005980	glycogen catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP4784	Proteoglycan biosynthesis	speciesSpecific	go	GO:0030166	proteoglycan biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP484	DNA Replication	speciesSpecific	go	GO:0006260	DNA replication	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP490	TCA Cycle	speciesSpecific	go	GO:0006099	tricarboxylic acid cycle	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP492	Hedgehog Signaling Pathway	speciesSpecific	go	GO:0007224	smoothened signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP496	Steroid Biosynthesis	speciesSpecific	go	GO:0006694	steroid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP504	Fatty Acid Biosynthesis	speciesSpecific	go	GO:0006633	fatty acid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP513	Catecholamine synthesis	speciesSpecific	go	GO:0042423	catecholamine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP514	Histidine Biosynthesis	speciesSpecific	go	GO:0000105	histidine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP517	Notch Signaling Pathway	speciesSpecific	go	GO:0007219	Notch signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP519	Proteasome Degradation	speciesSpecific	go	GO:1903009	proteasome complex disassembly	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP522	Biogenic Amine Synthesis	speciesSpecific	go	GO:0042401	cellular biogenic amine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP528	Acetylcholine Synthesis	speciesSpecific	go	GO:0008292	acetylcholine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP529	mRNA Processing	speciesSpecific	go	GO:0006397	mRNA processing	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP533	Lysine Biosynthesis	speciesSpecific	go	GO:0009085	lysine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP538	Tyrosine Biosynthesis	speciesSpecific	go	GO:0006571	tyrosine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP54	Arginine degradation	speciesSpecific	go	GO:0006527	arginine catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP542	Electron Transport Chain	speciesSpecific	go	GO:0022900	electron transport chain	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP545	Complement Activation	speciesSpecific	go	GO:0006956	complement activation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP55	Steroid Biosynthesis	speciesSpecific	go	GO:0006694	steroid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP550	Biogenic Amine Synthesis	speciesSpecific	go	GO:0042401	cellular biogenic amine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP551	TCA Cycle	speciesSpecific	go	GO:0006099	tricarboxylic acid cycle	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP561	Heme Biosynthesis	speciesSpecific	go	GO:0006783	heme biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP564	Wnt Signaling Pathway	speciesSpecific	go	GO:0016055	Wnt signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP565	DNA Replication	speciesSpecific	go	GO:0006260	DNA replication	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP568	Fatty Acid Biosynthesis	speciesSpecific	go	GO:0006633	fatty acid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP574	Hedgehog Signaling Pathway	speciesSpecific	go	GO:0007224	smoothened signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP575	Anaerobic respiration	speciesSpecific	go	GO:0009061	anaerobic respiration	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP59	Electron Transport Chain	speciesSpecific	go	GO:0022900	electron transport chain	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP60	Toluene degradation	speciesSpecific	go	GO:0042203	toluene catabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP618	Flower Development	speciesSpecific	go	GO:0009908	flower development	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP623	Oxidative phosphorylation	speciesSpecific	go	GO:0006119	oxidative phosphorylation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP626	Abscisic Acid Biosynthesis	speciesSpecific	go	GO:0009688	abscisic acid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP627	Triacylglycerol Biosynthesis	speciesSpecific	go	GO:0019432	triglyceride biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP63	Pentose Phosphate Pathway	speciesSpecific	go	GO:0006098	pentose-phosphate shunt	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP632	Cholesterol metabolism	speciesSpecific	go	GO:0008203	cholesterol metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP66	Steroid Biosynthesis	speciesSpecific	go	GO:0006694	steroid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP661	Glucose Homeostasis	speciesSpecific	go	GO:0042593	glucose homeostasis	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP67	Asparagine Biosynthesis	speciesSpecific	go	GO:0006529	asparagine biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP673	ErbB Signaling Pathway	speciesSpecific	go	GO:0038127	ERBB signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP697	Estrogen metabolism	speciesSpecific	go	GO:0008210	estrogen metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP699	Aflatoxin B1 metabolism	speciesSpecific	go	GO:0046222	aflatoxin metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP7	Sulfur Amino Acid biosynthesis	speciesSpecific	go	GO:0000097	sulfur amino acid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP707	DNA Damage Response	speciesSpecific	go	GO:0006974	cellular response to DNA damage stimulus	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP727	Monoamine Transport	speciesSpecific	go	GO:0015844	monoamine transport	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP75	Toll-like Receptor Signaling Pathway	speciesSpecific	go	GO:0002224	toll-like receptor signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP757	DNA Replication	speciesSpecific	go	GO:0006260	DNA replication	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP76	TCA Cycle	speciesSpecific	go	GO:0006099	tricarboxylic acid cycle	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP77	Glutamate biosynthesis	speciesSpecific	go	GO:0006537	glutamate biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP785	Wnt Signaling Pathway	speciesSpecific	go	GO:0016055	Wnt signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP787	Apoptosis	speciesSpecific	go	GO:0006915	apoptotic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP79	Tryptophan metabolism	speciesSpecific	go	GO:0006568	tryptophan metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP790	Hedgehog Signaling Pathway	speciesSpecific	go	GO:0007224	smoothened signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP793	mRNA Processing	speciesSpecific	go	GO:0006397	mRNA processing	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP796	One Carbon Metabolism	speciesSpecific	go	GO:0006730	one-carbon metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP798	Notch Signaling Pathway	speciesSpecific	go	GO:0007219	Notch signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP802	Mismatch repair	speciesSpecific	go	GO:0006298	mismatch repair	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP804	Homologous recombination	speciesSpecific	go	GO:0035825	homologous recombination	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP805	Retinol metabolism	speciesSpecific	go	GO:0042572	retinol metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP81	Complement Activation, Classical Pathway	speciesSpecific	go	GO:0006958	complement activation, classical pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP833	Cholesterol Biosynthesis	speciesSpecific	go	GO:0006695	cholesterol biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP835	Glycogen Metabolism	speciesSpecific	go	GO:0005977	glycogen metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP84	NAD Biosynthesis	speciesSpecific	go	GO:0009435	NAD biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP848	Heme Biosynthesis	speciesSpecific	go	GO:0006783	heme biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP85	Focal Adhesion	speciesSpecific	go	GO:0005925	focal adhesion	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP86	Heme Biosynthesis	speciesSpecific	go	GO:0006783	heme biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP865	DNA Replication	speciesSpecific	go	GO:0006260	DNA replication	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP869	Adipogenesis	speciesSpecific	mesh	D050156	Adipogenesis	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP869	Adipogenesis	speciesSpecific	go	GO:0045444	fat cell differentiation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP869	Adipogenesis	speciesSpecific	go	GO:0060612	adipose tissue development	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP87	Nucleotide Metabolism	speciesSpecific	go	GO:0009117	nucleotide metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP897	Androgen receptor signaling pathway	speciesSpecific	go	GO:0030521	androgen receptor signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP899	Wnt Signaling Pathway	speciesSpecific	go	GO:0016055	Wnt signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP9	Phospholipid Biosynthesis	speciesSpecific	go	GO:0008654	phospholipid biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP905	Hedgehog Signaling Pathway	speciesSpecific	go	GO:0007224	smoothened signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP906	mRNA Processing	speciesSpecific	go	GO:0006397	mRNA processing	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP909	One Carbon Metabolism	speciesSpecific	go	GO:0006730	one-carbon metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP91	Fatty acid oxidation	speciesSpecific	go	GO:0019395	fatty acid oxidation	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP912	Notch Signaling Pathway	speciesSpecific	go	GO:0007219	Notch signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP917	Homologous recombination	speciesSpecific	go	GO:0035825	homologous recombination	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP925	Aflatoxin B1 metabolism	speciesSpecific	go	GO:0046222	aflatoxin metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP952	Cholesterol Biosynthesis	speciesSpecific	go	GO:0006695	cholesterol biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP955	Glycogen Metabolism	speciesSpecific	go	GO:0005977	glycogen metabolic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP967	Heme Biosynthesis	speciesSpecific	go	GO:0006783	heme biosynthetic process	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP969	Striated Muscle Contraction	speciesSpecific	go	GO:0006941	striated muscle contraction	manually_reviewed	orcid:0000-0003-4423-4370
wikipathways	WP97	Wnt Signaling Pathway	speciesSpecific	go	GO:0016055	Wnt signaling pathway	manually_reviewed	orcid:0000-0003-4423-4370
