source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
wikipathways	WP1086	Heme Biosynthesis	orthologous	wikipathways	WP18	Heme Biosynthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1086	Heme Biosynthesis	orthologous	wikipathways	WP269	Heme Biosynthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1086	Heme Biosynthesis	orthologous	wikipathways	WP561	Heme Biosynthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1086	Heme Biosynthesis	orthologous	wikipathways	WP848	Heme Biosynthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1086	Heme Biosynthesis	orthologous	wikipathways	WP86	Heme Biosynthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1086	Heme Biosynthesis	orthologous	wikipathways	WP967	Heme Biosynthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1090	Eicosanoid Synthesis	orthologous	wikipathways	WP1318	Eicosanoid Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1090	Eicosanoid Synthesis	orthologous	wikipathways	WP167	Eicosanoid Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1090	Eicosanoid Synthesis	orthologous	wikipathways	WP293	Eicosanoid Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1090	Eicosanoid Synthesis	orthologous	wikipathways	WP318	Eicosanoid Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1090	Eicosanoid Synthesis	orthologous	wikipathways	WP854	Eicosanoid Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1090	Eicosanoid Synthesis	orthologous	wikipathways	WP972	Eicosanoid Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1091	IL-2 Signaling Pathway	orthologous	wikipathways	WP1319	IL-2 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1091	IL-2 Signaling Pathway	orthologous	wikipathways	WP450	IL-2 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1091	IL-2 Signaling Pathway	orthologous	wikipathways	WP49	IL-2 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1091	IL-2 Signaling Pathway	orthologous	wikipathways	WP569	IL-2 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1091	IL-2 Signaling Pathway	orthologous	wikipathways	WP973	IL-2 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1096	EGFR1 Signaling Pathway	orthologous	wikipathways	WP1323	EGFR1 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1096	EGFR1 Signaling Pathway	orthologous	wikipathways	WP5	EGFR1 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1096	EGFR1 Signaling Pathway	orthologous	wikipathways	WP572	EGFR1 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1096	EGFR1 Signaling Pathway	orthologous	wikipathways	WP752	EGFR1 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1096	EGFR1 Signaling Pathway	orthologous	wikipathways	WP860	EGFR1 Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1099	Nuclear receptors in lipid metabolism and toxicity	orthologous	wikipathways	WP1326	Nuclear receptors in lipid metabolism and toxicity	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1099	Nuclear receptors in lipid metabolism and toxicity	orthologous	wikipathways	WP139	Nuclear receptors in lipid metabolism and toxicity	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1099	Nuclear receptors in lipid metabolism and toxicity	orthologous	wikipathways	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1099	Nuclear receptors in lipid metabolism and toxicity	orthologous	wikipathways	WP431	Nuclear receptors in lipid metabolism and toxicity	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1099	Nuclear receptors in lipid metabolism and toxicity	orthologous	wikipathways	WP755	Nuclear receptors in lipid metabolism and toxicity	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1099	Nuclear receptors in lipid metabolism and toxicity	orthologous	wikipathways	WP863	Nuclear receptors in lipid metabolism and toxicity	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1099	Nuclear receptors in lipid metabolism and toxicity	orthologous	wikipathways	WP981	Nuclear Receptors in Lipid Metabolism and Toxicity	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP110	Translation Factors	orthologous	wikipathways	WP149	Translation Factors	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP110	Translation Factors	orthologous	wikipathways	WP307	Translation Factors	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP110	Translation Factors	orthologous	wikipathways	WP32	Translation Factors	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP110	Translation Factors	orthologous	wikipathways	WP537	Translation Factors	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP110	Translation Factors	orthologous	wikipathways	WP965	Translation Factors	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP1223	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP13	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP150	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP192	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP451	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP466	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP484	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP565	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP757	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP865	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1101	DNA Replication	orthologous	wikipathways	WP983	DNA Replication	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1105	Adipogenesis	orthologous	wikipathways	WP1331	Adipogenesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1105	Adipogenesis	orthologous	wikipathways	WP155	Adipogenesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1105	Adipogenesis	orthologous	wikipathways	WP236	Adipogenesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1105	Adipogenesis	orthologous	wikipathways	WP869	Adipogenesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1105	Adipogenesis	orthologous	wikipathways	WP987	Adipogenesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1112	EPO Receptor Signaling	orthologous	wikipathways	WP1249	EPO Receptor Signaling	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1112	EPO Receptor Signaling	orthologous	wikipathways	WP1284	EPO Receptor Signaling	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1112	EPO Receptor Signaling	orthologous	wikipathways	WP1336	EPO Receptor Signaling	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1112	EPO Receptor Signaling	orthologous	wikipathways	WP581	EPO Receptor Signaling	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1112	EPO Receptor Signaling	orthologous	wikipathways	WP768	EPO Receptor Signaling	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1112	EPO Receptor Signaling	orthologous	wikipathways	WP878	EPO Receptor Signaling	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1112	EPO Receptor Signaling	orthologous	wikipathways	WP996	EPO Receptor Signaling	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1113	Cytokines and Inflammatory Response	orthologous	wikipathways	WP222	Cytokines and Inflammatory Response	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1113	Cytokines and Inflammatory Response	orthologous	wikipathways	WP530	Cytokines and Inflammatory Response	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1113	Cytokines and Inflammatory Response	orthologous	wikipathways	WP879	Cytokines and Inflammatory Response	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1113	Cytokines and Inflammatory Response	orthologous	wikipathways	WP997	Cytokines and Inflammatory Response	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP1337	MAPK Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP358	MAPK Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP382	MAPK Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP493	MAPK signaling pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP510	MAPK Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP769	MAPK Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP880	MAPK Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1114	MAPK Signaling Pathway	orthologous	wikipathways	WP998	MAPK Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1118	Biogenic Amine Synthesis	orthologous	wikipathways	WP125	Biogenic Amine Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1118	Biogenic Amine Synthesis	orthologous	wikipathways	WP154	Biogenic Amine Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1118	Biogenic Amine Synthesis	orthologous	wikipathways	WP3168	Biogenic Amine Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1118	Biogenic Amine Synthesis	orthologous	wikipathways	WP323	Biogenic Amine Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1118	Biogenic Amine Synthesis	orthologous	wikipathways	WP522	Biogenic Amine Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1118	Biogenic Amine Synthesis	orthologous	wikipathways	WP550	Biogenic Amine Synthesis	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1119	Electron Transport Chain	orthologous	wikipathways	WP1339	Electron Transport Chain	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1119	Electron Transport Chain	orthologous	wikipathways	WP295	Electron Transport Chain	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1119	Electron Transport Chain	orthologous	wikipathways	WP542	Electron Transport Chain	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1119	Electron Transport Chain	orthologous	wikipathways	WP59	Electron Transport Chain	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1121	Kit Receptor Signaling Pathway	orthologous	wikipathways	WP1341	Kit Receptor Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1121	Kit Receptor Signaling Pathway	orthologous	wikipathways	WP147	Kit Receptor Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1121	Kit Receptor Signaling Pathway	orthologous	wikipathways	WP304	Kit receptor signaling pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1121	Kit Receptor Signaling Pathway	orthologous	wikipathways	WP407	Kit Receptor Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1121	Kit Receptor Signaling Pathway	orthologous	wikipathways	WP774	Kit Receptor Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1121	Kit Receptor Signaling Pathway	orthologous	wikipathways	WP886	Kit Receptor Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1122	Blood Clotting Cascade	orthologous	wikipathways	WP255	Blood Clotting Cascade	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1122	Blood Clotting Cascade	orthologous	wikipathways	WP272	Blood Clotting Cascade	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1122	Blood Clotting Cascade	orthologous	wikipathways	WP3251	Blood Clotting Cascade	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1122	Blood Clotting Cascade	orthologous	wikipathways	WP460	Blood Clotting Cascade	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1122	Blood Clotting Cascade	orthologous	wikipathways	WP775	Blood Clotting Cascade	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1122	Blood Clotting Cascade	orthologous	wikipathways	WP887	Blood Clotting Cascade	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1126	Tryptophan metabolism	orthologous	wikipathways	WP270	Tryptophan metabolism	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1126	Tryptophan metabolism	orthologous	wikipathways	WP3248	Tryptophan metabolism	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1126	Tryptophan metabolism	orthologous	wikipathways	WP465	Tryptophan metabolism	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1126	Tryptophan metabolism	orthologous	wikipathways	WP79	Tryptophan metabolism	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1129	Wnt Signaling Pathway and Pluripotency	orthologous	wikipathways	WP1288	Wnt Signaling Pathway and Pluripotency	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1129	Wnt Signaling Pathway and Pluripotency	orthologous	wikipathways	WP1344	Wnt Signaling Pathway and Pluripotency	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1129	Wnt Signaling Pathway and Pluripotency	orthologous	wikipathways	WP399	Wnt Signaling Pathway and Pluripotency	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1129	Wnt Signaling Pathway and Pluripotency	orthologous	wikipathways	WP723	Wnt Signaling Pathway and Pluripotency	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1129	Wnt Signaling Pathway and Pluripotency	orthologous	wikipathways	WP779	Wnt Signaling Pathway and Pluripotency	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1133	Androgen receptor signaling pathway	orthologous	wikipathways	WP1348	Androgen Receptor Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1133	Androgen receptor signaling pathway	orthologous	wikipathways	WP138	Androgen receptor signaling pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1133	Androgen receptor signaling pathway	orthologous	wikipathways	WP897	Androgen receptor signaling pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1134	Synthesis and Degradation of Ketone Bodies	orthologous	wikipathways	WP311	Synthesis and Degradation of Ketone Bodies	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1134	Synthesis and Degradation of Ketone Bodies	orthologous	wikipathways	WP349	Synthesis and Degradation of Ketone Bodies	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1134	Synthesis and Degradation of Ketone Bodies	orthologous	wikipathways	WP427	Synthesis and Degradation of Ketone Bodies	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1134	Synthesis and Degradation of Ketone Bodies	orthologous	wikipathways	WP543	Synthesis and Degradation of Ketone Bodies	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1134	Synthesis and Degradation of Ketone Bodies	orthologous	wikipathways	WP784	Synthesis and Degradation of Ketone Bodies	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1134	Synthesis and Degradation of Ketone Bodies	orthologous	wikipathways	WP898	Synthesis and Degradation of Ketone Bodies	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1135	Wnt Signaling Pathway	orthologous	wikipathways	WP1349	Wnt Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1135	Wnt Signaling Pathway	orthologous	wikipathways	WP403	Wnt Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1135	Wnt Signaling Pathway	orthologous	wikipathways	WP785	Wnt Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1135	Wnt Signaling Pathway	orthologous	wikipathways	WP899	Wnt Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1135	Wnt Signaling Pathway	orthologous	wikipathways	WP97	Wnt Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1138	FAS pathway and Stress induction of HSP regulation	orthologous	wikipathways	WP511	FAS pathway and Stress induction of HSP regulation	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1138	FAS pathway and Stress induction of HSP regulation	orthologous	wikipathways	WP571	FAS pathway and Stress induction of HSP regulation	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1138	FAS pathway and Stress induction of HSP regulation	orthologous	wikipathways	WP788	FAS pathway and Stress induction of HSP regulation	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1138	FAS pathway and Stress induction of HSP regulation	orthologous	wikipathways	WP89	FAS pathway and Stress induction of HSP regulation	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1138	FAS pathway and Stress induction of HSP regulation	orthologous	wikipathways	WP902	FAS pathway and Stress induction of HSP regulation	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1141	Hedgehog Signaling Pathway	orthologous	wikipathways	WP116	Hedgehog Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1141	Hedgehog Signaling Pathway	orthologous	wikipathways	WP4249	Hedgehog Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1141	Hedgehog Signaling Pathway	orthologous	wikipathways	WP492	Hedgehog Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1141	Hedgehog Signaling Pathway	orthologous	wikipathways	WP574	Hedgehog Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1141	Hedgehog Signaling Pathway	orthologous	wikipathways	WP790	Hedgehog Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1141	Hedgehog Signaling Pathway	orthologous	wikipathways	WP905	Hedgehog Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP1229	mRNA processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP123	mRNA processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP142	mRNA processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP310	mRNA processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP411	mRNA Processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP467	mRNA processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP529	mRNA Processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP793	mRNA Processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1142	mRNA Processing	orthologous	wikipathways	WP906	mRNA Processing	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1148	Notch Signaling Pathway	orthologous	wikipathways	WP1232	Notch Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1148	Notch Signaling Pathway	orthologous	wikipathways	WP208	Notch Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1148	Notch Signaling Pathway	orthologous	wikipathways	WP29	Notch Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1148	Notch Signaling Pathway	orthologous	wikipathways	WP517	Notch Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1148	Notch Signaling Pathway	orthologous	wikipathways	WP798	Notch Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1148	Notch Signaling Pathway	orthologous	wikipathways	WP912	Notch Signaling Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1151	ACE Inhibitor Pathway	orthologous	wikipathways	WP396	ACE Inhibitor Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1151	ACE Inhibitor Pathway	orthologous	wikipathways	WP468	ACE Inhibitor Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
wikipathways	WP1151	ACE Inhibitor Pathway	orthologous	wikipathways	WP554	ACE Inhibitor Pathway	lexical	https://github.com/biomappings/biomappings/blob/fbbe2a/scripts/lexical_orthologs.py
